"No.","Time","Source","Destination","Protocol","Length","Info"
"1583","19.354679630","192.168.0.104","192.168.0.107","HTTP","288","HTTP/1.1 200 OK  (text/html)"
"1584","19.434639151","192.168.0.107","192.168.0.104","TCP","54","55445  >  80 [FIN, ACK] Seq=216 Ack=235 Win=1910 Len=0"
"1585","19.434678488","192.168.0.104","192.168.0.107","TCP","54","80  >  55445 [FIN, ACK] Seq=235 Ack=217 Win=64025 Len=0"
"1586","19.446059498","192.168.0.107","192.168.0.104","TCP","54","55445  >  80 [ACK] Seq=217 Ack=236 Win=1909 Len=0"
"1587","19.457984655","192.168.0.107","192.168.0.104","TCP","62","51765  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"1588","19.458004669","192.168.0.104","192.168.0.107","TCP","62","80  >  51765 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"1589","19.463017627","192.168.0.107","192.168.0.104","TCP","54","51765  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"1590","19.467383604","192.168.0.107","192.168.0.104","HTTP","269","GET /ids/server.php?data=80.00 HTTP/1.1 "
"1591","19.467396942","192.168.0.104","192.168.0.107","TCP","54","80  >  51765 [ACK] Seq=1 Ack=216 Win=64025 Len=0"
"1592","19.467721054","192.168.0.104","192.168.0.107","HTTP","288","HTTP/1.1 200 OK  (text/html)"
"1593","19.529663271","LiteonTe_d5:cc:2f","LiteonTe_dc:d7:c9","ARP","42","192.168.0.103 is at 98:22:ef:d5:cc:2f"
"1594","19.531263372","LiteonTe_d5:cc:2f","LiteonTe_dc:d7:c9","ARP","42","192.168.0.103 is at 98:22:ef:d5:cc:2f"
"1595","19.553253950","192.168.0.107","192.168.0.104","TCP","54","51765  >  80 [FIN, ACK] Seq=216 Ack=235 Win=1910 Len=0"
"1596","19.553308412","192.168.0.104","192.168.0.107","TCP","54","80  >  51765 [FIN, ACK] Seq=235 Ack=217 Win=64025 Len=0"
"1597","19.558417720","192.168.0.107","192.168.0.104","TCP","54","51765  >  80 [ACK] Seq=217 Ack=236 Win=1909 Len=0"
"1598","19.575906738","192.168.0.107","192.168.0.104","TCP","62","59662  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"1599","19.575943241","192.168.0.104","192.168.0.107","TCP","62","80  >  59662 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"1600","19.580119469","192.168.0.107","192.168.0.104","TCP","54","59662  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"1601","19.582281356","192.168.0.107","192.168.0.104","HTTP","269","GET /ids/server.php?data=81.00 HTTP/1.1 "
"1602","19.582303426","192.168.0.104","192.168.0.107","TCP","54","80  >  59662 [ACK] Seq=1 Ack=216 Win=64025 Len=0"
"1603","19.582651099","192.168.0.104","192.168.0.107","HTTP","288","HTTP/1.1 200 OK  (text/html)"
"1604","19.659454415","192.168.0.107","192.168.0.104","TCP","54","59662  >  80 [FIN, ACK] Seq=216 Ack=235 Win=1910 Len=0"
"1605","19.659567450","192.168.0.104","192.168.0.107","TCP","54","80  >  59662 [FIN, ACK] Seq=235 Ack=217 Win=64025 Len=0"
"1606","19.665594322","192.168.0.107","192.168.0.104","TCP","54","59662  >  80 [ACK] Seq=217 Ack=236 Win=1909 Len=0"
"1607","19.689298149","192.168.0.107","192.168.0.104","TCP","62","62754  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"1608","19.689337482","192.168.0.104","192.168.0.107","TCP","62","80  >  62754 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"1609","19.694885227","192.168.0.107","192.168.0.104","TCP","54","62754  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"1610","19.696626360","192.168.0.107","192.168.0.104","HTTP","269","GET /ids/server.php?data=81.00 HTTP/1.1 "
"1611","19.696647475","192.168.0.104","192.168.0.107","TCP","54","80  >  62754 [ACK] Seq=1 Ack=216 Win=64025 Len=0"
"1612","19.697003253","192.168.0.104","192.168.0.107","HTTP","288","HTTP/1.1 200 OK  (text/html)"
"1613","19.771449840","192.168.0.107","192.168.0.104","TCP","54","62754  >  80 [FIN, ACK] Seq=216 Ack=235 Win=1910 Len=0"
"1614","19.771514730","192.168.0.104","192.168.0.107","TCP","54","80  >  62754 [FIN, ACK] Seq=235 Ack=217 Win=64025 Len=0"
"1615","19.777621044","192.168.0.107","192.168.0.104","TCP","54","62754  >  80 [ACK] Seq=217 Ack=236 Win=1909 Len=0"
"1616","19.805589608","192.168.0.107","192.168.0.104","TCP","62","64135  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"1617","19.805625497","192.168.0.104","192.168.0.107","TCP","62","80  >  64135 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"1618","19.809770928","192.168.0.107","192.168.0.104","TCP","54","64135  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"1619","19.811950405","192.168.0.107","192.168.0.104","HTTP","269","GET /ids/server.php?data=82.00 HTTP/1.1 "
"1620","19.811968223","192.168.0.104","192.168.0.107","TCP","54","80  >  64135 [ACK] Seq=1 Ack=216 Win=64025 Len=0"
"1621","19.812315556","192.168.0.104","192.168.0.107","HTTP","288","HTTP/1.1 200 OK  (text/html)"
"1622","19.867059375","192.168.0.107","192.168.0.104","TCP","54","64135  >  80 [ACK] Seq=216 Ack=235 Win=1910 Len=0"
"1623","19.884559651","192.168.0.107","192.168.0.104","TCP","54","64135  >  80 [FIN, ACK] Seq=216 Ack=235 Win=1910 Len=0"
"1624","19.884629527","192.168.0.104","192.168.0.107","TCP","54","80  >  64135 [FIN, ACK] Seq=235 Ack=217 Win=64025 Len=0"
"1625","19.892070665","192.168.0.107","192.168.0.104","TCP","54","64135  >  80 [ACK] Seq=217 Ack=236 Win=1909 Len=0"
"1626","19.923975166","192.168.0.107","192.168.0.104","TCP","62","49794  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"1627","19.924015006","192.168.0.104","192.168.0.107","TCP","62","80  >  49794 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"1628","19.933009936","192.168.0.107","192.168.0.104","TCP","54","49794  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"1629","19.933030165","192.168.0.107","192.168.0.104","HTTP","269","GET /ids/server.php?data=82.00 HTTP/1.1 "
"1630","19.933051913","192.168.0.104","192.168.0.107","TCP","54","80  >  49794 [ACK] Seq=1 Ack=216 Win=64025 Len=0"
"1631","19.933425155","192.168.0.104","192.168.0.107","HTTP","288","HTTP/1.1 200 OK  (text/html)"
"1632","19.997786852","192.168.0.107","192.168.0.104","TCP","54","49794  >  80 [FIN, ACK] Seq=216 Ack=235 Win=1910 Len=0"
"1633","19.997875216","192.168.0.104","192.168.0.107","TCP","54","80  >  49794 [FIN, ACK] Seq=235 Ack=217 Win=64025 Len=0"
"1634","20.005095815","192.168.0.107","192.168.0.104","TCP","54","49794  >  80 [ACK] Seq=217 Ack=236 Win=1909 Len=0"
"1635","20.037465022","192.168.0.107","192.168.0.104","TCP","62","64085  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"1636","20.037554770","192.168.0.104","192.168.0.107","TCP","62","80  >  64085 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"1637","20.042603547","192.168.0.107","192.168.0.104","TCP","54","64085  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"1638","20.046768179","192.168.0.107","192.168.0.104","HTTP","269","GET /ids/server.php?data=32.00 HTTP/1.1 "
"1639","20.046856814","192.168.0.104","192.168.0.107","TCP","54","80  >  64085 [ACK] Seq=1 Ack=216 Win=64025 Len=0"
"1640","20.047956434","192.168.0.104","192.168.0.107","HTTP","288","HTTP/1.1 200 OK  (text/html)"
"1641","20.112600423","192.168.0.107","192.168.0.104","TCP","54","64085  >  80 [FIN, ACK] Seq=216 Ack=235 Win=1910 Len=0"
"1642","20.112765101","192.168.0.104","192.168.0.107","TCP","54","80  >  64085 [FIN, ACK] Seq=235 Ack=217 Win=64025 Len=0"
"1643","20.119929572","192.168.0.107","192.168.0.104","TCP","54","64085  >  80 [ACK] Seq=217 Ack=236 Win=1909 Len=0"
"1644","20.152818521","192.168.0.107","192.168.0.104","TCP","62","54523  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"1645","20.152920811","192.168.0.104","192.168.0.107","TCP","62","80  >  54523 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"1646","20.158996242","192.168.0.107","192.168.0.104","TCP","54","54523  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"1647","20.160332094","192.168.0.107","192.168.0.104","HTTP","269","GET /ids/server.php?data=82.00 HTTP/1.1 "
"1648","20.160408101","192.168.0.104","192.168.0.107","TCP","54","80  >  54523 [ACK] Seq=1 Ack=216 Win=64025 Len=0"
"1649","20.161488166","192.168.0.104","192.168.0.107","HTTP","288","HTTP/1.1 200 OK  (text/html)"
"1650","20.221950713","192.168.0.107","192.168.0.104","TCP","54","54523  >  80 [FIN, ACK] Seq=216 Ack=235 Win=1910 Len=0"
"1651","20.222171244","192.168.0.104","192.168.0.107","TCP","54","80  >  54523 [FIN, ACK] Seq=235 Ack=217 Win=64025 Len=0"
"1652","20.231626642","192.168.0.107","192.168.0.104","TCP","54","54523  >  80 [ACK] Seq=217 Ack=236 Win=1909 Len=0"
"1653","20.269701853","192.168.0.107","192.168.0.104","TCP","62","54316  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"1654","20.269762842","192.168.0.104","192.168.0.107","TCP","62","80  >  54316 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"1655","20.275671834","192.168.0.107","192.168.0.104","TCP","54","54316  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"1656","20.278685510","192.168.0.107","192.168.0.104","HTTP","269","GET /ids/server.php?data=81.00 HTTP/1.1 "
"1657","20.278730030","192.168.0.104","192.168.0.107","TCP","54","80  >  54316 [ACK] Seq=1 Ack=216 Win=64025 Len=0"
"1658","20.279202638","192.168.0.104","192.168.0.107","HTTP","288","HTTP/1.1 200 OK  (text/html)"
"1659","20.334232544","192.168.0.107","192.168.0.104","TCP","54","54316  >  80 [FIN, ACK] Seq=216 Ack=235 Win=1910 Len=0"
"1660","20.334412868","192.168.0.104","192.168.0.107","TCP","54","80  >  54316 [FIN, ACK] Seq=235 Ack=217 Win=64025 Len=0"
"1661","20.338656897","192.168.0.107","192.168.0.104","TCP","54","54316  >  80 [ACK] Seq=217 Ack=236 Win=1909 Len=0"
"1662","20.383711417","192.168.0.107","192.168.0.104","TCP","62","56800  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"1663","20.383793577","192.168.0.104","192.168.0.107","TCP","62","80  >  56800 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"1664","20.388207860","192.168.0.107","192.168.0.104","TCP","54","56800  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"1665","20.390306576","192.168.0.107","192.168.0.104","HTTP","269","GET /ids/server.php?data=80.00 HTTP/1.1 "
"1666","20.390366652","192.168.0.104","192.168.0.107","TCP","54","80  >  56800 [ACK] Seq=1 Ack=216 Win=64025 Len=0"
"1667","20.391450332","192.168.0.104","192.168.0.107","HTTP","288","HTTP/1.1 200 OK  (text/html)"
"1668","20.447873784","192.168.0.107","192.168.0.104","TCP","54","56800  >  80 [FIN, ACK] Seq=216 Ack=235 Win=1910 Len=0"
"1669","20.448057662","192.168.0.104","192.168.0.107","TCP","54","80  >  56800 [FIN, ACK] Seq=235 Ack=217 Win=64025 Len=0"
"1670","20.453693786","192.168.0.107","192.168.0.104","TCP","54","56800  >  80 [ACK] Seq=217 Ack=236 Win=1909 Len=0"
"1671","20.500836395","192.168.0.107","192.168.0.104","TCP","62","49553  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"1672","20.500938891","192.168.0.104","192.168.0.107","TCP","62","80  >  49553 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"1673","20.506016000","192.168.0.107","192.168.0.104","TCP","54","49553  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"1674","20.510952658","192.168.0.107","192.168.0.104","HTTP","269","GET /ids/server.php?data=81.00 HTTP/1.1 "
"1675","20.511055556","192.168.0.104","192.168.0.107","TCP","54","80  >  49553 [ACK] Seq=1 Ack=216 Win=64025 Len=0"
"1676","20.512277087","192.168.0.104","192.168.0.107","HTTP","288","HTTP/1.1 200 OK  (text/html)"
"1677","20.562086263","192.168.0.107","192.168.0.104","TCP","54","49553  >  80 [FIN, ACK] Seq=216 Ack=235 Win=1910 Len=0"
"1678","20.562287025","192.168.0.104","192.168.0.107","TCP","54","80  >  49553 [FIN, ACK] Seq=235 Ack=217 Win=64025 Len=0"
"1679","20.572811903","192.168.0.107","192.168.0.104","TCP","54","49553  >  80 [ACK] Seq=217 Ack=236 Win=1909 Len=0"
"1680","20.616437678","192.168.0.107","192.168.0.104","TCP","62","63293  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"1681","20.616536278","192.168.0.104","192.168.0.107","TCP","62","80  >  63293 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"1682","20.621866691","192.168.0.107","192.168.0.104","TCP","54","63293  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"1683","20.623836632","192.168.0.107","192.168.0.104","HTTP","269","GET /ids/server.php?data=80.00 HTTP/1.1 "
"1684","20.623938893","192.168.0.104","192.168.0.107","TCP","54","80  >  63293 [ACK] Seq=1 Ack=216 Win=64025 Len=0"
"1685","20.625094131","192.168.0.104","192.168.0.107","HTTP","288","HTTP/1.1 200 OK  (text/html)"
"1686","20.659639903","192.168.0.107","192.168.0.104","TCP","54","63293  >  80 [ACK] Seq=216 Ack=235 Win=1910 Len=0"
"1687","20.671575478","192.168.0.107","192.168.0.104","TCP","54","63293  >  80 [FIN, ACK] Seq=216 Ack=235 Win=1910 Len=0"
"1688","20.671752171","192.168.0.104","192.168.0.107","TCP","54","80  >  63293 [FIN, ACK] Seq=235 Ack=217 Win=64025 Len=0"
"1689","20.685816197","192.168.0.107","192.168.0.104","TCP","54","63293  >  80 [ACK] Seq=217 Ack=236 Win=1909 Len=0"
"1690","20.733340487","192.168.0.107","192.168.0.104","TCP","62","65515  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"1691","20.733442145","192.168.0.104","192.168.0.107","TCP","62","80  >  65515 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"1692","20.737639310","192.168.0.107","192.168.0.104","TCP","54","65515  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"1693","20.739965851","192.168.0.107","192.168.0.104","HTTP","269","GET /ids/server.php?data=80.00 HTTP/1.1 "
"1694","20.740067604","192.168.0.104","192.168.0.107","TCP","54","80  >  65515 [ACK] Seq=1 Ack=216 Win=64025 Len=0"
"1695","20.741213448","192.168.0.104","192.168.0.107","HTTP","288","HTTP/1.1 200 OK  (text/html)"
"1696","20.782434907","192.168.0.105","192.168.0.104","ICMP","98","Echo (ping) request  id=0x4f45, seq=1/256, ttl=64 (reply in 1697)"
"1697","20.782480082","192.168.0.104","192.168.0.105","ICMP","98","Echo (ping) reply    id=0x4f45, seq=1/256, ttl=64 (request in 1696)"
"1698","20.787254268","192.168.0.107","192.168.0.104","TCP","54","65515  >  80 [FIN, ACK] Seq=216 Ack=235 Win=1910 Len=0"
"1699","20.787398435","192.168.0.104","192.168.0.107","TCP","54","80  >  65515 [FIN, ACK] Seq=235 Ack=217 Win=64025 Len=0"
"1700","20.792067995","192.168.0.107","192.168.0.104","TCP","54","65515  >  80 [ACK] Seq=217 Ack=236 Win=1909 Len=0"
"1701","20.849261266","192.168.0.107","192.168.0.104","TCP","62","64382  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"1702","20.849349986","192.168.0.104","192.168.0.107","TCP","62","80  >  64382 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"1703","20.857310052","192.168.0.107","192.168.0.104","TCP","54","64382  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"1704","20.857329873","192.168.0.107","192.168.0.104","HTTP","269","GET /ids/server.php?data=81.00 HTTP/1.1 "
"1705","20.857360551","192.168.0.104","192.168.0.107","TCP","54","80  >  64382 [ACK] Seq=1 Ack=216 Win=64025 Len=0"
"1706","20.858048721","192.168.0.104","192.168.0.107","HTTP","288","HTTP/1.1 200 OK  (text/html)"
"1707","20.898356925","192.168.0.107","192.168.0.104","TCP","54","64382  >  80 [FIN, ACK] Seq=216 Ack=235 Win=1910 Len=0"
"1708","20.898544654","192.168.0.104","192.168.0.107","TCP","54","80  >  64382 [FIN, ACK] Seq=235 Ack=217 Win=64025 Len=0"
"1709","20.908588543","192.168.0.107","192.168.0.104","TCP","54","64382  >  80 [ACK] Seq=217 Ack=236 Win=1909 Len=0"
"1710","20.965941381","192.168.0.107","192.168.0.104","TCP","62","61465  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"1711","20.966041657","192.168.0.104","192.168.0.107","TCP","62","80  >  61465 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"1712","20.971166474","192.168.0.107","192.168.0.104","TCP","54","61465  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"1713","20.973336076","192.168.0.107","192.168.0.104","HTTP","269","GET /ids/server.php?data=81.00 HTTP/1.1 "
"1714","20.973362248","192.168.0.104","192.168.0.107","TCP","54","80  >  61465 [ACK] Seq=1 Ack=216 Win=64025 Len=0"
"1715","20.973784937","192.168.0.104","192.168.0.107","HTTP","288","HTTP/1.1 200 OK  (text/html)"
"1716","21.011289856","192.168.0.107","192.168.0.104","TCP","54","61465  >  80 [FIN, ACK] Seq=216 Ack=235 Win=1910 Len=0"
"1717","21.011415704","192.168.0.104","192.168.0.107","TCP","54","80  >  61465 [FIN, ACK] Seq=235 Ack=217 Win=64025 Len=0"
"1718","21.015516953","192.168.0.107","192.168.0.104","TCP","54","61465  >  80 [ACK] Seq=217 Ack=236 Win=1909 Len=0"
"1719","21.048684130","192.168.0.103","192.168.0.104","ICMP","98","Echo (ping) request  id=0xb6c2, seq=0/0, ttl=64 (reply in 1720)"
"1720","21.048720179","192.168.0.104","192.168.0.103","ICMP","98","Echo (ping) reply    id=0xb6c2, seq=0/0, ttl=64 (request in 1719)"
"1721","21.081046842","192.168.0.107","192.168.0.104","TCP","62","52334  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"1722","21.081089318","192.168.0.104","192.168.0.107","TCP","62","80  >  52334 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"1723","21.089856088","192.168.0.107","192.168.0.104","TCP","54","52334  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"1724","21.089875203","192.168.0.107","192.168.0.104","HTTP","269","GET /ids/server.php?data=80.00 HTTP/1.1 "
"1725","21.089896655","192.168.0.104","192.168.0.107","TCP","54","80  >  52334 [ACK] Seq=1 Ack=216 Win=64025 Len=0"
"1726","21.090243541","192.168.0.104","192.168.0.107","HTTP","288","HTTP/1.1 200 OK  (text/html)"
"1727","21.121528204","192.168.0.107","192.168.0.104","TCP","54","52334  >  80 [FIN, ACK] Seq=216 Ack=235 Win=1910 Len=0"
"1728","21.121623906","192.168.0.104","192.168.0.107","TCP","54","80  >  52334 [FIN, ACK] Seq=235 Ack=217 Win=64025 Len=0"
"1729","21.125906149","192.168.0.107","192.168.0.104","TCP","54","52334  >  80 [ACK] Seq=217 Ack=236 Win=1909 Len=0"
"1730","21.196226421","192.168.0.107","192.168.0.104","TCP","62","55734  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"1731","21.196268945","192.168.0.104","192.168.0.107","TCP","62","80  >  55734 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"1732","21.210620861","192.168.0.107","192.168.0.104","TCP","54","55734  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"1733","21.210643443","192.168.0.107","192.168.0.104","HTTP","269","GET /ids/server.php?data=80.00 HTTP/1.1 "
"1734","21.210669990","192.168.0.104","192.168.0.107","TCP","54","80  >  55734 [ACK] Seq=1 Ack=216 Win=64025 Len=0"
"1735","21.211108609","192.168.0.104","192.168.0.107","HTTP","288","HTTP/1.1 200 OK  (text/html)"
"1736","21.234494728","192.168.0.107","192.168.0.104","TCP","54","55734  >  80 [FIN, ACK] Seq=216 Ack=235 Win=1910 Len=0"
"1737","21.234572457","192.168.0.104","192.168.0.107","TCP","54","80  >  55734 [FIN, ACK] Seq=235 Ack=217 Win=64025 Len=0"
"1738","21.238560618","192.168.0.107","192.168.0.104","TCP","54","55734  >  80 [ACK] Seq=217 Ack=236 Win=1909 Len=0"
"1739","21.311907329","192.168.0.107","192.168.0.104","TCP","62","56680  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"1740","21.311948083","192.168.0.104","192.168.0.107","TCP","62","80  >  56680 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"1741","21.319453124","192.168.0.107","192.168.0.104","TCP","54","56680  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"1742","21.321824416","192.168.0.107","192.168.0.104","HTTP","269","GET /ids/server.php?data=80.00 HTTP/1.1 "
"1743","21.321858240","192.168.0.104","192.168.0.107","TCP","54","80  >  56680 [ACK] Seq=1 Ack=216 Win=64025 Len=0"
"1744","21.322272618","192.168.0.104","192.168.0.107","HTTP","288","HTTP/1.1 200 OK  (text/html)"
"1745","21.347178036","192.168.0.107","192.168.0.104","TCP","54","56680  >  80 [FIN, ACK] Seq=216 Ack=235 Win=1910 Len=0"
"1746","21.347257176","192.168.0.104","192.168.0.107","TCP","54","80  >  56680 [FIN, ACK] Seq=235 Ack=217 Win=64025 Len=0"
"1747","21.351852637","192.168.0.107","192.168.0.104","TCP","54","56680  >  80 [ACK] Seq=217 Ack=236 Win=1909 Len=0"
"1748","21.428165382","192.168.0.107","192.168.0.104","TCP","62","58918  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"1749","21.428212540","192.168.0.104","192.168.0.107","TCP","62","80  >  58918 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"1750","21.432393320","192.168.0.107","192.168.0.104","TCP","54","58918  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"1751","21.433750644","192.168.0.107","192.168.0.104","HTTP","269","GET /ids/server.php?data=80.00 HTTP/1.1 "
"1752","21.433772357","192.168.0.104","192.168.0.107","TCP","54","80  >  58918 [ACK] Seq=1 Ack=216 Win=64025 Len=0"
"1753","21.434194650","192.168.0.104","192.168.0.107","HTTP","288","HTTP/1.1 200 OK  (text/html)"
"1754","21.459436137","192.168.0.107","192.168.0.104","TCP","54","58918  >  80 [FIN, ACK] Seq=216 Ack=235 Win=1910 Len=0"
"1755","21.459477101","192.168.0.104","192.168.0.107","TCP","54","80  >  58918 [FIN, ACK] Seq=235 Ack=217 Win=64025 Len=0"
"1756","21.464410949","192.168.0.107","192.168.0.104","TCP","54","58918  >  80 [ACK] Seq=217 Ack=236 Win=1909 Len=0"
"1757","21.529758222","LiteonTe_d5:cc:2f","LiteonTe_dc:d7:c9","ARP","42","192.168.0.103 is at 98:22:ef:d5:cc:2f"
"1758","21.531387023","LiteonTe_d5:cc:2f","LiteonTe_dc:d7:c9","ARP","42","192.168.0.103 is at 98:22:ef:d5:cc:2f"
"1759","21.544779191","192.168.0.107","192.168.0.104","TCP","62","50018  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"1760","21.544805740","192.168.0.104","192.168.0.107","TCP","62","80  >  50018 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"1761","21.549627654","192.168.0.107","192.168.0.104","TCP","54","50018  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"1762","21.551915517","192.168.0.107","192.168.0.104","HTTP","269","GET /ids/server.php?data=80.00 HTTP/1.1 "
"1763","21.551933537","192.168.0.104","192.168.0.107","TCP","54","80  >  50018 [ACK] Seq=1 Ack=216 Win=64025 Len=0"
"1764","21.552299595","192.168.0.104","192.168.0.107","HTTP","288","HTTP/1.1 200 OK  (text/html)"
"1765","21.571778033","192.168.0.107","192.168.0.104","TCP","54","50018  >  80 [FIN, ACK] Seq=216 Ack=235 Win=1910 Len=0"
"1766","21.571815346","192.168.0.104","192.168.0.107","TCP","54","80  >  50018 [FIN, ACK] Seq=235 Ack=217 Win=64025 Len=0"
"1767","21.576528796","192.168.0.107","192.168.0.104","TCP","54","50018  >  80 [ACK] Seq=217 Ack=236 Win=1909 Len=0"
"1768","21.661909344","192.168.0.107","192.168.0.104","TCP","62","51541  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"1769","21.661937154","192.168.0.104","192.168.0.107","TCP","62","80  >  51541 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"1770","21.666413416","192.168.0.107","192.168.0.104","TCP","54","51541  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"1771","21.667832995","192.168.0.107","192.168.0.104","HTTP","269","GET /ids/server.php?data=80.00 HTTP/1.1 "
"1772","21.667850113","192.168.0.104","192.168.0.107","TCP","54","80  >  51541 [ACK] Seq=1 Ack=216 Win=64025 Len=0"
"1773","21.668211440","192.168.0.104","192.168.0.107","HTTP","288","HTTP/1.1 200 OK  (text/html)"
"1774","21.684462435","192.168.0.107","192.168.0.104","TCP","54","51541  >  80 [FIN, ACK] Seq=216 Ack=235 Win=1910 Len=0"
"1775","21.684536916","192.168.0.104","192.168.0.107","TCP","54","80  >  51541 [FIN, ACK] Seq=235 Ack=217 Win=64025 Len=0"
"1776","21.688934463","192.168.0.107","192.168.0.104","TCP","54","51541  >  80 [ACK] Seq=217 Ack=236 Win=1909 Len=0"
"1777","21.773962484","192.168.0.105","192.168.0.104","ICMP","98","Echo (ping) request  id=0x4f45, seq=2/512, ttl=64 (reply in 1778)"
"1778","21.773990633","192.168.0.104","192.168.0.105","ICMP","98","Echo (ping) reply    id=0x4f45, seq=2/512, ttl=64 (request in 1777)"
"1779","21.777422751","192.168.0.107","192.168.0.104","TCP","62","60297  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"1780","21.777447594","192.168.0.104","192.168.0.107","TCP","62","80  >  60297 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"1781","21.783795571","192.168.0.107","192.168.0.104","TCP","54","60297  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
