"No.","Time","Source","Destination","Protocol","Length","Info"
"460","5.899637","192.168.0.104","192.168.0.103","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"461","5.954204","192.168.0.103","192.168.0.104","TCP","54","52435  >  80 [FIN, ACK] Seq=217 Ack=284 Win=1861 Len=0"
"462","5.954204","192.168.0.103","192.168.0.104","TCP","62","56657  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"463","5.954290","192.168.0.104","192.168.0.103","TCP","62","80  >  56657 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"464","5.954307","192.168.0.104","192.168.0.103","TCP","54","80  >  52435 [FIN, ACK] Seq=284 Ack=218 Win=65176 Len=0"
"465","5.979921","192.168.0.103","192.168.0.104","TCP","54","56657  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"466","5.979921","192.168.0.103","192.168.0.104","HTTP","270","GET /ids/server.php?data=131.00 HTTP/1.1 "
"467","5.979922","192.168.0.103","192.168.0.104","TCP","54","52435  >  80 [ACK] Seq=218 Ack=285 Win=1860 Len=0"
"468","5.994484","192.168.0.104","192.168.0.103","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"469","6.111513","fe80::a160:a73d:f540:b055","ff02::fb","MDNS","125","Standard query response 0x0000 AAAA, cache flush fe80::a160:a73d:f540:b055"
"470","6.183929","192.168.0.103","192.168.0.104","TCP","54","56657  >  80 [FIN, ACK] Seq=217 Ack=284 Win=1861 Len=0"
"471","6.183978","192.168.0.104","192.168.0.103","TCP","54","80  >  56657 [ACK] Seq=284 Ack=218 Win=65176 Len=0"
"472","6.184043","192.168.0.104","192.168.0.103","TCP","54","80  >  56657 [FIN, ACK] Seq=284 Ack=218 Win=65176 Len=0"
"473","6.184337","192.168.0.103","192.168.0.104","TCP","62","49961  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"474","6.184399","192.168.0.104","192.168.0.103","TCP","62","80  >  49961 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"475","6.203428","192.168.0.103","192.168.0.104","TCP","54","56657  >  80 [ACK] Seq=218 Ack=285 Win=1860 Len=0"
"476","6.209538","192.168.0.103","192.168.0.104","TCP","54","49961  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"477","6.213472","192.168.0.103","192.168.0.104","HTTP","270","GET /ids/server.php?data=132.00 HTTP/1.1 "
"478","6.222018","192.168.0.104","192.168.0.103","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"479","6.324024","192.168.0.103","192.168.0.104","TCP","54","49961  >  80 [FIN, ACK] Seq=217 Ack=284 Win=1861 Len=0"
"480","6.324071","192.168.0.104","192.168.0.103","TCP","54","80  >  49961 [ACK] Seq=284 Ack=218 Win=65176 Len=0"
"481","6.324144","192.168.0.104","192.168.0.103","TCP","54","80  >  49961 [FIN, ACK] Seq=284 Ack=218 Win=65176 Len=0"
"482","6.328074","192.168.0.103","192.168.0.104","TCP","62","64258  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"483","6.328157","192.168.0.104","192.168.0.103","TCP","62","80  >  64258 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"484","6.352490","192.168.0.103","192.168.0.104","TCP","54","49961  >  80 [ACK] Seq=218 Ack=285 Win=1860 Len=0"
"485","6.352824","192.168.0.103","192.168.0.104","TCP","54","64258  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"486","6.355149","192.168.0.103","192.168.0.104","HTTP","270","GET /ids/server.php?data=131.00 HTTP/1.1 "
"487","6.366702","192.168.0.104","192.168.0.103","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"488","6.385868","192.168.0.103","192.168.0.104","TCP","54","64258  >  80 [FIN, ACK] Seq=217 Ack=284 Win=1861 Len=0"
"489","6.385916","192.168.0.104","192.168.0.103","TCP","54","80  >  64258 [ACK] Seq=284 Ack=218 Win=65176 Len=0"
"490","6.385992","192.168.0.104","192.168.0.103","TCP","54","80  >  64258 [FIN, ACK] Seq=284 Ack=218 Win=65176 Len=0"
"491","6.386872","192.168.0.103","192.168.0.104","TCP","62","56929  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"492","6.386948","192.168.0.104","192.168.0.103","TCP","62","80  >  56929 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"493","6.395468","192.168.0.103","192.168.0.104","TCP","54","64258  >  80 [ACK] Seq=218 Ack=285 Win=1860 Len=0"
"494","6.432081","192.168.0.103","192.168.0.104","TCP","54","56929  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"495","6.432179","192.168.0.103","192.168.0.104","HTTP","270","GET /ids/server.php?data=131.00 HTTP/1.1 "
"496","6.443597","192.168.0.104","192.168.0.103","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"497","6.475202","192.168.0.103","192.168.0.104","TCP","54","56929  >  80 [FIN, ACK] Seq=217 Ack=284 Win=1861 Len=0"
"498","6.475252","192.168.0.104","192.168.0.103","TCP","54","80  >  56929 [ACK] Seq=284 Ack=218 Win=65176 Len=0"
"499","6.475284","192.168.0.104","192.168.0.103","TCP","54","80  >  56929 [FIN, ACK] Seq=284 Ack=218 Win=65176 Len=0"
"500","6.476537","192.168.0.103","192.168.0.104","TCP","62","50501  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"501","6.476614","192.168.0.104","192.168.0.103","TCP","62","80  >  50501 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"502","6.497509","192.168.0.103","192.168.0.104","TCP","54","56929  >  80 [ACK] Seq=218 Ack=285 Win=1860 Len=0"
"503","6.497509","192.168.0.103","192.168.0.104","TCP","54","50501  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"504","6.497510","192.168.0.103","192.168.0.104","HTTP","270","GET /ids/server.php?data=131.00 HTTP/1.1 "
"505","6.511495","192.168.0.104","192.168.0.103","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"506","6.594632","192.168.0.103","192.168.0.104","TCP","54","50501  >  80 [FIN, ACK] Seq=217 Ack=284 Win=1861 Len=0"
"507","6.594671","192.168.0.104","192.168.0.103","TCP","54","80  >  50501 [ACK] Seq=284 Ack=218 Win=65176 Len=0"
"508","6.594771","192.168.0.104","192.168.0.103","TCP","54","80  >  50501 [FIN, ACK] Seq=284 Ack=218 Win=65176 Len=0"
"509","6.595796","192.168.0.103","192.168.0.104","TCP","62","51230  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"510","6.595864","192.168.0.104","192.168.0.103","TCP","62","80  >  51230 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"511","6.639800","192.168.0.103","192.168.0.104","TCP","54","50501  >  80 [ACK] Seq=218 Ack=285 Win=1860 Len=0"
"512","6.640006","192.168.0.103","192.168.0.104","TCP","54","51230  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"513","6.641628","192.168.0.103","192.168.0.104","HTTP","270","GET /ids/server.php?data=131.00 HTTP/1.1 "
"514","6.650430","192.168.0.104","192.168.0.103","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"515","6.707349","192.168.0.103","192.168.0.104","TCP","54","51230  >  80 [FIN, ACK] Seq=217 Ack=284 Win=1861 Len=0"
"516","6.707382","192.168.0.104","192.168.0.103","TCP","54","80  >  51230 [ACK] Seq=284 Ack=218 Win=65176 Len=0"
"517","6.707459","192.168.0.104","192.168.0.103","TCP","54","80  >  51230 [FIN, ACK] Seq=284 Ack=218 Win=65176 Len=0"
"518","6.708427","192.168.0.103","192.168.0.104","TCP","62","53276  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"519","6.708470","192.168.0.104","192.168.0.103","TCP","62","80  >  53276 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"520","6.730209","192.168.0.103","192.168.0.104","TCP","54","51230  >  80 [ACK] Seq=218 Ack=285 Win=1860 Len=0"
"521","6.731553","192.168.0.103","192.168.0.104","TCP","54","53276  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"522","6.732620","192.168.0.103","192.168.0.104","HTTP","270","GET /ids/server.php?data=131.00 HTTP/1.1 "
"523","6.741177","192.168.0.104","192.168.0.103","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"524","6.842368","192.168.0.103","192.168.0.104","TCP","54","53276  >  80 [FIN, ACK] Seq=217 Ack=284 Win=1861 Len=0"
"525","6.842423","192.168.0.104","192.168.0.103","TCP","54","80  >  53276 [ACK] Seq=284 Ack=218 Win=65176 Len=0"
"526","6.842468","192.168.0.104","192.168.0.103","TCP","54","80  >  53276 [FIN, ACK] Seq=284 Ack=218 Win=65176 Len=0"
"527","6.842813","192.168.0.103","192.168.0.104","TCP","62","59935  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"528","6.842894","192.168.0.104","192.168.0.103","TCP","62","80  >  59935 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"529","6.866812","192.168.0.103","192.168.0.104","TCP","54","53276  >  80 [ACK] Seq=218 Ack=285 Win=1860 Len=0"
"530","6.867944","192.168.0.103","192.168.0.104","TCP","54","59935  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"531","6.868916","192.168.0.103","192.168.0.104","HTTP","270","GET /ids/server.php?data=131.00 HTTP/1.1 "
"532","6.882500","192.168.0.104","192.168.0.103","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"533","6.934394","192.168.0.103","192.168.0.104","TCP","54","59935  >  80 [FIN, ACK] Seq=217 Ack=284 Win=1861 Len=0"
"534","6.934395","192.168.0.103","192.168.0.104","TCP","62","65379  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"535","6.934497","192.168.0.104","192.168.0.103","TCP","62","80  >  65379 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"536","6.934519","192.168.0.104","192.168.0.103","TCP","54","80  >  59935 [FIN, ACK] Seq=284 Ack=218 Win=65176 Len=0"
"537","6.963239","192.168.0.103","192.168.0.104","TCP","54","65379  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"538","6.963239","192.168.0.103","192.168.0.104","HTTP","270","GET /ids/server.php?data=133.00 HTTP/1.1 "
"539","6.963240","192.168.0.103","192.168.0.104","TCP","54","59935  >  80 [ACK] Seq=218 Ack=285 Win=1860 Len=0"
"540","6.974625","192.168.0.104","192.168.0.103","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"541","7.046018","192.168.0.103","192.168.0.104","TCP","54","65379  >  80 [FIN, ACK] Seq=217 Ack=284 Win=1861 Len=0"
"542","7.046057","192.168.0.104","192.168.0.103","TCP","54","80  >  65379 [ACK] Seq=284 Ack=218 Win=65176 Len=0"
"543","7.046121","192.168.0.104","192.168.0.103","TCP","54","80  >  65379 [FIN, ACK] Seq=284 Ack=218 Win=65176 Len=0"
"544","7.046774","192.168.0.103","192.168.0.104","TCP","62","50049  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"545","7.046825","192.168.0.104","192.168.0.103","TCP","62","80  >  50049 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"546","7.053450","192.168.0.103","192.168.0.104","TCP","54","65379  >  80 [ACK] Seq=218 Ack=285 Win=1860 Len=0"
"547","7.054827","192.168.0.103","192.168.0.104","TCP","54","50049  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"548","7.055498","192.168.0.103","192.168.0.104","HTTP","270","GET /ids/server.php?data=131.00 HTTP/1.1 "
"549","7.068909","192.168.0.104","192.168.0.103","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"550","7.167238","192.168.0.103","192.168.0.104","TCP","54","50049  >  80 [FIN, ACK] Seq=217 Ack=284 Win=1861 Len=0"
"551","7.167300","192.168.0.104","192.168.0.103","TCP","54","80  >  50049 [ACK] Seq=284 Ack=218 Win=65176 Len=0"
"552","7.167383","192.168.0.104","192.168.0.103","TCP","54","80  >  50049 [FIN, ACK] Seq=284 Ack=218 Win=65176 Len=0"
"553","7.167392","192.168.0.103","192.168.0.104","TCP","62","59510  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"554","7.167472","192.168.0.104","192.168.0.103","TCP","62","80  >  59510 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"555","7.181561","192.168.0.103","192.168.0.104","TCP","54","50049  >  80 [ACK] Seq=218 Ack=285 Win=1860 Len=0"
"556","7.181639","192.168.0.103","192.168.0.104","TCP","54","59510  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"557","7.191324","192.168.0.103","192.168.0.104","HTTP","270","GET /ids/server.php?data=131.00 HTTP/1.1 "
"558","7.200087","192.168.0.104","192.168.0.103","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"559","7.278291","192.168.0.103","192.168.0.104","TCP","54","59510  >  80 [FIN, ACK] Seq=217 Ack=284 Win=1861 Len=0"
"560","7.278336","192.168.0.104","192.168.0.103","TCP","54","80  >  59510 [ACK] Seq=284 Ack=218 Win=65176 Len=0"
"561","7.278364","192.168.0.104","192.168.0.103","TCP","54","80  >  59510 [FIN, ACK] Seq=284 Ack=218 Win=65176 Len=0"
"562","7.279356","192.168.0.103","192.168.0.104","TCP","62","57866  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"563","7.279430","192.168.0.104","192.168.0.103","TCP","62","80  >  57866 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"564","7.291174","192.168.0.103","192.168.0.104","TCP","54","59510  >  80 [ACK] Seq=218 Ack=285 Win=1860 Len=0"
"565","7.295230","192.168.0.103","192.168.0.104","TCP","54","57866  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"566","7.303014","192.168.0.103","192.168.0.104","HTTP","270","GET /ids/server.php?data=132.00 HTTP/1.1 "
"567","7.314707","192.168.0.104","192.168.0.103","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"568","7.388232","192.168.0.103","192.168.0.104","TCP","54","57866  >  80 [FIN, ACK] Seq=217 Ack=284 Win=1861 Len=0"
"569","7.388290","192.168.0.104","192.168.0.103","TCP","54","80  >  57866 [ACK] Seq=284 Ack=218 Win=65176 Len=0"
"570","7.388352","192.168.0.104","192.168.0.103","TCP","54","80  >  57866 [FIN, ACK] Seq=284 Ack=218 Win=65176 Len=0"
"571","7.389536","192.168.0.103","192.168.0.104","TCP","62","59543  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"572","7.389598","192.168.0.104","192.168.0.103","TCP","62","80  >  59543 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"573","7.421395","192.168.0.103","192.168.0.104","TCP","54","57866  >  80 [ACK] Seq=218 Ack=285 Win=1860 Len=0"
"574","7.422209","192.168.0.103","192.168.0.104","TCP","54","59543  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"575","7.423079","192.168.0.103","192.168.0.104","HTTP","270","GET /ids/server.php?data=131.00 HTTP/1.1 "
"576","7.430986","192.168.0.104","192.168.0.103","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"577","7.501597","192.168.0.103","192.168.0.104","TCP","54","59543  >  80 [FIN, ACK] Seq=217 Ack=284 Win=1861 Len=0"
"578","7.501597","192.168.0.103","192.168.0.104","TCP","62","64069  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"579","7.501698","192.168.0.104","192.168.0.103","TCP","62","80  >  64069 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"580","7.501729","192.168.0.104","192.168.0.103","TCP","54","80  >  59543 [FIN, ACK] Seq=284 Ack=218 Win=65176 Len=0"
"581","7.509154","192.168.0.103","192.168.0.104","TCP","54","64069  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"582","7.509154","192.168.0.103","192.168.0.104","HTTP","269","GET /ids/server.php?data=26.00 HTTP/1.1 "
"583","7.510581","192.168.0.103","192.168.0.104","TCP","54","59543  >  80 [ACK] Seq=218 Ack=285 Win=1860 Len=0"
"584","7.520854","192.168.0.104","192.168.0.103","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"585","7.557685","192.168.0.104","172.217.194.189","UDP","65","60933  >  443 Len=23"
"586","7.616900","192.168.0.103","192.168.0.104","TCP","54","64069  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"587","7.616947","192.168.0.104","192.168.0.103","TCP","54","80  >  64069 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"588","7.616966","192.168.0.104","192.168.0.103","TCP","54","80  >  64069 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"589","7.618351","192.168.0.103","192.168.0.104","TCP","62","60677  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"590","7.618402","192.168.0.104","192.168.0.103","TCP","62","80  >  60677 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"591","7.625104","192.168.0.103","192.168.0.104","TCP","54","64069  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
"592","7.627053","192.168.0.103","192.168.0.104","TCP","54","60677  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"593","7.628396","192.168.0.103","192.168.0.104","HTTP","269","GET /ids/server.php?data=19.00 HTTP/1.1 "
"594","7.636309","192.168.0.104","192.168.0.103","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"595","7.678802","172.217.194.189","192.168.0.104","UDP","63","443  >  60933 Len=21"
"596","7.690673","192.168.0.103","192.168.0.104","TCP","54","60677  >  80 [ACK] Seq=216 Ack=284 Win=1861 Len=0"
"597","7.721436","192.168.0.103","192.168.0.104","TCP","54","60677  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"598","7.721475","192.168.0.104","192.168.0.103","TCP","54","80  >  60677 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"599","7.721545","192.168.0.104","192.168.0.103","TCP","54","80  >  60677 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"600","7.728822","192.168.0.103","192.168.0.104","TCP","62","64186  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"601","7.728882","192.168.0.104","192.168.0.103","TCP","62","80  >  64186 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"602","7.737276","192.168.0.103","192.168.0.104","TCP","54","60677  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
"603","7.741316","192.168.0.103","192.168.0.104","TCP","54","64186  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"604","7.744957","192.168.0.103","192.168.0.104","HTTP","269","GET /ids/server.php?data=17.00 HTTP/1.1 "
"605","7.752999","192.168.0.104","192.168.0.103","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"606","7.835785","192.168.0.103","192.168.0.104","TCP","54","64186  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"607","7.835858","192.168.0.104","192.168.0.103","TCP","54","80  >  64186 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"608","7.835954","192.168.0.104","192.168.0.103","TCP","54","80  >  64186 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"609","7.836384","192.168.0.103","192.168.0.104","TCP","62","63439  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"610","7.836490","192.168.0.104","192.168.0.103","TCP","62","80  >  63439 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"611","7.842845","192.168.0.103","192.168.0.104","TCP","54","64186  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
"612","7.846594","192.168.0.103","192.168.0.104","TCP","54","63439  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"613","7.852852","192.168.0.103","192.168.0.104","HTTP","269","GET /ids/server.php?data=14.00 HTTP/1.1 "
"614","7.875460","192.168.0.104","192.168.0.103","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"615","7.947416","192.168.0.103","192.168.0.104","TCP","54","63439  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"616","7.947417","192.168.0.103","192.168.0.104","TCP","62","54299  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"617","7.947509","192.168.0.104","192.168.0.103","TCP","54","80  >  63439 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"618","7.947515","192.168.0.104","192.168.0.103","TCP","62","80  >  54299 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"619","7.958632","192.168.0.103","192.168.0.104","TCP","54","63439  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
"620","7.958632","192.168.0.103","192.168.0.104","TCP","54","54299  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"621","7.958633","192.168.0.103","192.168.0.104","HTTP","269","GET /ids/server.php?data=14.00 HTTP/1.1 "
"622","7.969745","192.168.0.104","192.168.0.103","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"623","8.062818","192.168.0.103","192.168.0.104","TCP","54","54299  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"624","8.062856","192.168.0.104","192.168.0.103","TCP","54","80  >  54299 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"625","8.062920","192.168.0.104","192.168.0.103","TCP","54","80  >  54299 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"626","8.065618","192.168.0.103","192.168.0.104","TCP","62","57435  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"627","8.065677","192.168.0.104","192.168.0.103","TCP","62","80  >  57435 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"628","8.075029","192.168.0.103","192.168.0.104","TCP","54","54299  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
"629","8.087963","192.168.0.103","192.168.0.104","TCP","54","57435  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"630","8.088612","192.168.0.103","192.168.0.104","HTTP","269","GET /ids/server.php?data=18.00 HTTP/1.1 "
"631","8.097164","192.168.0.104","192.168.0.103","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"632","8.172433","192.168.0.103","192.168.0.104","TCP","54","57435  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"633","8.172502","192.168.0.104","192.168.0.103","TCP","54","80  >  57435 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"634","8.172588","192.168.0.104","192.168.0.103","TCP","54","80  >  57435 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"635","8.173331","192.168.0.103","192.168.0.104","TCP","62","62179  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"636","8.173423","192.168.0.104","192.168.0.103","TCP","62","80  >  62179 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"637","8.197438","192.168.0.103","192.168.0.104","TCP","54","57435  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
"638","8.198374","192.168.0.103","192.168.0.104","TCP","54","62179  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"639","8.199441","192.168.0.103","192.168.0.104","HTTP","269","GET /ids/server.php?data=11.00 HTTP/1.1 "
"640","8.208493","192.168.0.104","192.168.0.103","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"641","8.292758","192.168.0.103","192.168.0.104","TCP","54","62179  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"642","8.292813","192.168.0.104","192.168.0.103","TCP","54","80  >  62179 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"643","8.292848","192.168.0.104","192.168.0.103","TCP","54","80  >  62179 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"644","8.293638","192.168.0.103","192.168.0.104","TCP","62","64737  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"645","8.293733","192.168.0.104","192.168.0.103","TCP","62","80  >  64737 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"646","8.303356","192.168.0.103","192.168.0.104","TCP","54","62179  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
"647","8.304332","192.168.0.103","192.168.0.104","TCP","54","64737  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"648","8.306124","192.168.0.103","192.168.0.104","HTTP","269","GET /ids/server.php?data=15.00 HTTP/1.1 "
"649","8.318112","192.168.0.104","192.168.0.103","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"650","8.398204","192.168.0.103","192.168.0.104","TCP","54","64737  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"651","8.398244","192.168.0.104","192.168.0.103","TCP","54","80  >  64737 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"652","8.398318","192.168.0.104","192.168.0.103","TCP","54","80  >  64737 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"653","8.402934","192.168.0.103","192.168.0.104","TCP","62","63955  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"654","8.403014","192.168.0.104","192.168.0.103","TCP","62","80  >  63955 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"655","8.417057","192.168.0.103","192.168.0.104","TCP","54","64737  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
"656","8.418101","192.168.0.103","192.168.0.104","TCP","54","63955  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"657","8.419981","192.168.0.103","192.168.0.104","HTTP","269","GET /ids/server.php?data=19.00 HTTP/1.1 "
"658","8.430658","192.168.0.104","192.168.0.103","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"659","8.477277","192.168.0.103","192.168.0.104","TCP","54","63955  >  80 [ACK] Seq=216 Ack=284 Win=1861 Len=0"
"660","8.519943","192.168.0.103","192.168.0.104","TCP","54","63955  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"661","8.519943","192.168.0.103","192.168.0.104","TCP","62","60788  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"662","8.520022","192.168.0.104","192.168.0.103","TCP","62","80  >  60788 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"663","8.520046","192.168.0.104","192.168.0.103","TCP","54","80  >  63955 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"664","8.540507","192.168.0.103","192.168.0.104","TCP","54","60788  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"665","8.542545","192.168.0.103","192.168.0.104","HTTP","269","GET /ids/server.php?data=30.00 HTTP/1.1 "
